"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ID=BJEIHDPM_01710;eC_number=2.7.13.3;Name=phoR;gene=phoR;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P08400;locus_tag=BJEIHDPM_01710;product=Phosphate regulon sensor protein PhoR",-4.98506492431704,6.48527613784018,-16.4436516250236,4.95166189957817e-21,2.00870882976125e-20,37.5880445443418
"ID=BJEIHDPM_01403;Name=ftsX;dbxref=COG:COG2177;gene=ftsX;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AC30;locus_tag=BJEIHDPM_01403;product=Cell division protein FtsX",-5.14612839202725,7.74698368814026,-16.4417118149974,4.97502330648636e-21,2.01648115268818e-20,37.6830824779545
"ID=BJEIHDPM_00139;eC_number=3.6.3.20;Name=ugpC_1;dbxref=COG:COG3839;gene=ugpC_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P10907;locus_tag=BJEIHDPM_00139;product=sn-glycerol-3-phosphate import ATP-binding protein UgpC",-5.05364948349857,6.08368727236444,-16.4376452175003,5.0243627099342e-21,2.03476089831006e-20,37.4637365940357
"ID=BJEIHDPM_00404;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00404;product=hypothetical protein",-5.69624243147995,6.10810298923616,-16.4372588072409,5.02907680250863e-21,2.03495274664746e-20,37.4187183645841
"ID=BJEIHDPM_02817;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02817;product=hypothetical protein",-5.07029972221466,6.55267597799927,-16.4362902697744,5.04091247152492e-21,2.03667456643922e-20,37.5750065220169
"ID=BJEIHDPM_01295;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01295;product=hypothetical protein",-5.43515214774378,5.27128973665914,-16.4358641319763,5.04612891530887e-21,2.03667456643922e-20,37.207736489044
"ID=BJEIHDPM_03902;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03902;product=hypothetical protein",-5.16227461507401,6.20077436092665,-16.4357257480779,5.04782408375562e-21,2.03667456643922e-20,37.4935344645896
"ID=BJEIHDPM_01264;Name=hflK_1;dbxref=COG:COG0330;gene=hflK_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ABC7;locus_tag=BJEIHDPM_01264;product=Modulator of FtsH protease HflK",-5.46597019096968,6.79311554329378,-16.4355230734876,5.05030784343129e-21,2.03667456643922e-20,37.5661643290304
"ID=BJEIHDPM_03710;Name=fliU;gene=fliU;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P37587;locus_tag=BJEIHDPM_03710;product=Flagellar biosynthetic protein FliU",-5.17323732682747,5.83154102465307,-16.4298775304282,5.11999570650498e-21,2.06304444966561e-20,37.388073081817
"ID=BJEIHDPM_03145;Name=glpF;dbxref=COG:COG0580;gene=glpF;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AER0;locus_tag=BJEIHDPM_03145;product=Glycerol uptake facilitator protein",-5.52630268005147,6.48733453134362,-16.4289790614781,5.1311762352929e-21,2.06581499607136e-20,37.4933838679176
"ID=BJEIHDPM_00976;eC_number=4.1.2.4;Name=deoC;dbxref=COG:COG0274;gene=deoC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A6L0;locus_tag=BJEIHDPM_00976;product=Deoxyribose-phosphate aldolase",-5.11509444476633,6.65685736650489,-16.4238481311459,5.19550332561562e-21,2.08882829815775e-20,37.5364209199146
"ID=BJEIHDPM_04208;Name=decR_3;dbxref=COG:COG1522;gene=decR_3;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ACJ5;locus_tag=BJEIHDPM_04208;product=DNA-binding transcriptional activator DecR",-5.40554106125463,5.89085083672695,-16.4237261070839,5.19704310898178e-21,2.08882829815775e-20,37.362610209401
"ID=BJEIHDPM_01607;Name=dnaJ_2;gene=dnaJ_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P63971;locus_tag=BJEIHDPM_01607;product=Chaperone protein DnaJ",-5.2469945114609,6.59153948687779,-16.4142515530613,5.31802891586871e-21,2.13566700981205e-20,37.4963680359086
"ID=BJEIHDPM_03599;Name=fliF;dbxref=COG:COG1766;gene=fliF;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P25798;locus_tag=BJEIHDPM_03599;product=Flagellar M-ring protein",-5.73277550521846,6.55497765453306,-16.4094292227786,5.380704962657e-21,2.15903036085208e-20,37.4422037863656
"ID=BJEIHDPM_01107;eC_number=3.5.1.101;Name=laaA;gene=laaA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q76KX0;locus_tag=BJEIHDPM_01107;product=L-amino acid amidase",-4.64098538953249,5.71651153368917,-16.4041952680435,5.44958225145182e-21,2.1848408709037e-20,37.3623809027011
"ID=BJEIHDPM_02573;Name=dedA;dbxref=COG:COG0586;gene=dedA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ABP6;locus_tag=BJEIHDPM_02573;product=Protein DedA",-4.92827153808858,6.59448424963883,-16.3959879769755,5.55939965963938e-21,2.22700826098576e-20,37.4965467059631
"ID=BJEIHDPM_00813;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00813;product=hypothetical protein",-5.4561749115458,6.19083845876684,-16.387707474895,5.67248034051179e-21,2.26871052909293e-20,37.3703849872224
"ID=BJEIHDPM_03939;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03939;product=hypothetical protein",-5.440032361388,6.57324035697021,-16.3876728413755,5.6729581890217e-21,2.26871052909293e-20,37.4298272486305
"ID=BJEIHDPM_01043;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01043;product=hypothetical protein",-4.87780892634922,6.46373000404659,-16.383975736635,5.72420455448997e-21,2.28729872248105e-20,37.4431797786535
"ID=BJEIHDPM_02081;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02081;product=hypothetical protein",-5.00585329932264,6.68277920864776,-16.3825113317628,5.7446330435858e-21,2.29355191149486e-20,37.4596263801526
"ID=BJEIHDPM_03538;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03538;product=hypothetical protein",-4.97368378554629,6.28432903245505,-16.3821459369744,5.74974186901625e-21,2.29368339396583e-20,37.3958904397471
"ID=BJEIHDPM_00772;Name=yhdW;gene=yhdW;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P45766;locus_tag=BJEIHDPM_00772;product=Putative amino-acid ABC transporter-binding protein YhdW",-5.20037973648127,6.72733156379808,-16.3792809110539,5.78996030988309e-21,2.30780893082466e-20,37.4610384532577
"ID=BJEIHDPM_03460;eC_number=3.1.13.-;Name=yciV;dbxref=COG:COG0613;gene=yciV;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P77766;locus_tag=BJEIHDPM_03460;product=5'-3' exoribonuclease",-4.97433047237803,6.91571463707176,-16.378472512535,5.80136009689325e-21,2.31043378464653e-20,37.461403706369
"ID=BJEIHDPM_01354;Name=yccS;dbxref=COG:COG1289;gene=yccS;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P75870;locus_tag=BJEIHDPM_01354;product=Inner membrane protein YccS",-5.04198422967387,7.04958911584055,-16.3779396520724,5.80888682092139e-21,2.31151308902171e-20,37.4862236609547
"ID=BJEIHDPM_02018;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02018;product=hypothetical protein",-5.64706122709844,6.29374555553725,-16.3747529962375,5.85410667743384e-21,2.32661449166459e-20,37.3094814540724
"ID=BJEIHDPM_03609;Name=fliM;dbxref=COG:COG1868;gene=fliM;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P06974;locus_tag=BJEIHDPM_03609;product=Flagellar motor switch protein FliM",-5.95933197563082,5.8005563235503,-16.3745827041068,5.8565332484493e-21,2.32661449166459e-20,37.1581346860978
"ID=BJEIHDPM_05316;Name=tyrR_2;dbxref=COG:COG3283;gene=tyrR_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P07604;locus_tag=BJEIHDPM_05316;product=Transcriptional regulatory protein TyrR",-5.73767171335545,6.00589228891055,-16.3736348644302,5.87005817237334e-21,2.33005865750369e-20,37.255572780434
"ID=BJEIHDPM_01611;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01611;product=hypothetical protein",-4.94045769904285,5.97463978464968,-16.3731692055392,5.87671439874827e-21,2.33077292558619e-20,37.3281080041477
"ID=BJEIHDPM_04817;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04817;product=hypothetical protein",-5.08000588384645,6.33531203879874,-16.3701916944815,5.91945756667577e-21,2.34578669384616e-20,37.3655778103933
"ID=BJEIHDPM_04490;Name=fatA_3;gene=fatA_3;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P11461;locus_tag=BJEIHDPM_04490;product=Ferric-anguibactin receptor FatA",-4.79120350549804,6.51182042093903,-16.3693364035349,5.93179395966886e-21,2.34873590861806e-20,37.4081864443571
"ID=BJEIHDPM_03637;eC_number=3.6.3.54;Name=copA_3;gene=copA_3;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P32113;locus_tag=BJEIHDPM_03637;product=putative copper-importing P-type ATPase A",-4.99333780401426,6.15003771101122,-16.3650541841316,5.99395371506248e-21,2.36963370793589e-20,37.3544601463168
"ID=BJEIHDPM_03069;Name=cmpB_2;dbxref=COG:COG0600;gene=cmpB_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q55106;locus_tag=BJEIHDPM_03069;product=Bicarbonate transport system permease protein CmpB",-6.40542061014469,4.79993869905157,-16.365020353103,5.99444742953568e-21,2.36963370793589e-20,36.8168716912674
"ID=BJEIHDPM_05188;eC_number=1.-.-.-;dbxref=COG:COG0277;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P9WIT1;locus_tag=BJEIHDPM_05188;product=putative FAD-linked oxidoreductase",-5.11711518813631,5.78594177449645,-16.3638195479566,6.01199826208923e-21,2.3746156098573e-20,37.2439968366951
"ID=BJEIHDPM_03005;eC_number=3.1.11.1;Name=sbcB;dbxref=COG:COG2925;gene=sbcB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P04995;locus_tag=BJEIHDPM_03005;product=Exodeoxyribonuclease I",-4.63276243681744,6.73249522695595,-16.3545508233154,6.14924092120521e-21,2.4268262484263e-20,37.4144127336901
"ID=BJEIHDPM_00170;eC_number=3.1.1.31;Name=pgl_1;dbxref=COG:COG2706;gene=pgl_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O34499;locus_tag=BJEIHDPM_00170;product=6-phosphogluconolactonase",-5.0088639120397,6.01493829944303,-16.3539281791105,6.1585739766256e-21,2.4285124497803e-20,37.2787689421302
"ID=BJEIHDPM_01073;eC_number=1.16.-.-;Name=dps2;dbxref=COG:COG0783;gene=dps2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q8RPQ2;locus_tag=BJEIHDPM_01073;product=DNA protection during starvation protein 2",-5.05709039515236,6.61655227366167,-16.3438889573683,6.31106200479238e-21,2.48659988185539e-20,37.3532426251972
"ID=BJEIHDPM_00152;Name=gabR_1;dbxref=COG:COG1167;gene=gabR_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P94426;locus_tag=BJEIHDPM_00152;product=HTH-type transcriptional regulatory protein GabR",-5.13684321172028,6.00341962425736,-16.3316551590972,6.50209078475098e-21,2.55976486267596e-20,37.2096691191154
"ID=BJEIHDPM_03132;eC_number=2.1.1.14;Name=metE;dbxref=COG:COG0620;gene=metE;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P25665;locus_tag=BJEIHDPM_03132;product=5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase",-5.25751814796107,5.60090679512928,-16.3223410335927,6.65146774663443e-21,2.61642571443431e-20,37.0560491767094
"ID=BJEIHDPM_02729;Name=acuC;gene=acuC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P64376;locus_tag=BJEIHDPM_02729;product=Acetoin utilization protein AcuC",-5.29418890014129,6.2289266498766,-16.3194924907907,6.6978457062205e-21,2.63179996435917e-20,37.1928379939048
"ID=BJEIHDPM_00980;eC_number=2.6.1.1;Name=aspC_1;dbxref=COG:COG0436;gene=aspC_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9X0Y2;locus_tag=BJEIHDPM_00980;product=Aspartate aminotransferase",-4.9629134130224,6.22096503482365,-16.3192676600743,6.70152022597814e-21,2.63179996435917e-20,37.238437097032
"ID=BJEIHDPM_01364;Name=fldP;gene=fldP;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:A0A0H2ZDT7;locus_tag=BJEIHDPM_01364;product=Flavodoxin FldP",-4.91584710461083,6.49036007996538,-16.3186579493749,6.71149536015933e-21,2.63356224312384e-20,37.2777448703434
"ID=BJEIHDPM_03837;eC_number=2.7.13.3;Name=luxQ_2;gene=luxQ_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9KLK7;locus_tag=BJEIHDPM_03837;product=Autoinducer 2 sensor kinase/phosphatase LuxQ",-5.1538534382591,6.07419011352288,-16.3143240927693,6.78283601564423e-21,2.65938153914025e-20,37.1672300140094
"ID=BJEIHDPM_01979;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01979;product=hypothetical protein",-4.64405525867742,6.69295586519645,-16.3118817753874,6.82337915091789e-21,2.67269115401316e-20,37.3172622590416
"ID=BJEIHDPM_05297;eC_number=1.3.7.9;Name=hcrC;gene=hcrC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O33818;locus_tag=BJEIHDPM_05297;product=4-hydroxybenzoyl-CoA reductase subunit gamma",-5.85687777546068,6.15866246024252,-16.3114176107649,6.83111225988298e-21,2.67269115401316e-20,37.1117387002095
"ID=BJEIHDPM_05063;locus_tag=BJEIHDPM_05063;product=16S ribosomal RNA",-5.33303229236903,5.81566172481152,-16.3112749747342,6.83349040628079e-21,2.67269115401316e-20,37.1235557976637
"ID=BJEIHDPM_03111;Name=yjiA_2;dbxref=COG:COG0523;gene=yjiA_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P24203;locus_tag=BJEIHDPM_03111;product=putative GTP-binding protein YjiA",-5.4980664354329,5.30528409370067,-16.3033794329248,6.96645440098169e-21,2.72247676468332e-20,36.9004701068046
"ID=BJEIHDPM_00035;eC_number=2.3.1.111;Name=mas;gene=mas;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q02251;locus_tag=BJEIHDPM_00035;product=Mycocerosic acid synthase",-5.77894171397731,5.78810552181494,-16.3009832907176,7.00732496022398e-21,2.73622070660007e-20,37.0136255761035
"ID=BJEIHDPM_04318;Name=clpV1_2;dbxref=COG:COG0542;gene=clpV1_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9I742;locus_tag=BJEIHDPM_04318;product=Protein ClpV1",-4.65695328097232,5.87859009270567,-16.2942074563184,7.12422498594278e-21,2.77960615508451e-20,37.1322135138439
"ID=BJEIHDPM_02069;eC_number=3.6.1.11;Name=ppx;dbxref=COG:COG0248;gene=ppx;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9ZN70;locus_tag=BJEIHDPM_02069;product=Exopolyphosphatase",-4.62577146856715,6.01365912657236,-16.2865164119202,7.25932241026545e-21,2.8300152921904e-20,37.1577181831747
"ID=BJEIHDPM_01617;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01617;product=hypothetical protein",-5.81503553446901,4.49843780115728,-16.2860320782677,7.26791676714373e-21,2.83106595499373e-20,36.6446064466067
"ID=BJEIHDPM_00845;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00845;product=hypothetical protein",-4.95842790733441,5.798261745201,-16.2855024636445,7.27732647568176e-21,2.83243225926981e-20,37.0883120946498
"ID=BJEIHDPM_01990;eC_number=3.-.-.-;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q3JRV4;locus_tag=BJEIHDPM_01990;product=putative metallo-hydrolase",-5.40902650947943,6.73605693356779,-16.2824341310216,7.33208634648242e-21,2.85143293166687e-20,37.2066800996228
"ID=BJEIHDPM_01737;eC_number=2.3.1.-;Name=phnO;gene=phnO;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q8ZKE6;locus_tag=BJEIHDPM_01737;product=Aminoalkylphosphonate N-acetyltransferase",-5.39421026356898,6.053778741956,-16.2812721615645,7.35293308610172e-21,2.8572247676277e-20,37.0734869048302
"ID=BJEIHDPM_00831;Name=pfyP;gene=pfyP;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O34627;locus_tag=BJEIHDPM_00831;product=Blue-light photoreceptor",-5.08127430337428,6.96117292061258,-16.2751145958138,7.46441635753464e-21,2.89819855176446e-20,37.2410436757083
"ID=BJEIHDPM_04179;eC_number=1.1.1.65;Name=pdxI;gene=pdxI;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P25906;locus_tag=BJEIHDPM_04179;product=Pyridoxine 4-dehydrogenase",-5.43772756367418,6.15964228699563,-16.271391830736,7.5326503188544e-21,2.92232731448523e-20,37.0928399127533
"ID=BJEIHDPM_03201;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03201;product=hypothetical protein",-4.82704227354589,5.9903444096573,-16.2631770220539,7.68547318489857e-21,2.97920725479226e-20,37.0775745346635
"ID=BJEIHDPM_01064;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01064;product=hypothetical protein",-5.58695402492211,6.03605853299561,-16.2614158397179,7.71864575534606e-21,2.98965141080756e-20,37.0229152211734
"ID=BJEIHDPM_00117;eC_number=3.1.2.6;Name=gloB;dbxref=COG:COG0491;gene=gloB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AC84;locus_tag=BJEIHDPM_00117;product=Hydroxyacylglutathione hydrolase GloB",-5.13958877784213,6.86902596636292,-16.2550606317919,7.8395651492503e-21,3.03357968357077e-20,37.1780101263099
"ID=BJEIHDPM_01773;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01773;product=hypothetical protein",-5.62274163298499,5.93336748893363,-16.2547928772626,7.84470178643743e-21,3.03357968357077e-20,36.9861067907155
"ID=BJEIHDPM_03009;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03009;product=hypothetical protein",-5.17575151187229,6.91237128712148,-16.2540756872565,7.85847733378368e-21,3.03645996174138e-20,37.1783741321849
"ID=BJEIHDPM_03928;Name=pleD_7;gene=pleD_7;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:B8GZM2;locus_tag=BJEIHDPM_03928;product=Response regulator PleD",-5.27208051302943,6.46106763992397,-16.2515489794102,7.9072059697279e-21,3.05283036594724e-20,37.1004767432678
"ID=BJEIHDPM_04020;eC_number=3.5.2.12;Name=nylA;gene=nylA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P13398;locus_tag=BJEIHDPM_04020;product=6-aminohexanoate-cyclic-dimer hydrolase",-5.06462795214548,5.60116428243473,-16.2454369256959,8.02635523111655e-21,3.0963407358624e-20,36.9206593449909
"ID=BJEIHDPM_03331;eC_number=2.7.13.3;Name=barA_3;dbxref=COG:COG0784;gene=barA_3;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AEC6;locus_tag=BJEIHDPM_03331;product=Signal transduction histidine-protein kinase BarA",-5.6429287957793,6.80645337993033,-16.239968625032,8.134503406039e-21,3.13554071048845e-20,37.0548473674068
"ID=BJEIHDPM_00829;eC_number=1.1.1.-;dbxref=COG:COG1028;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P96825;locus_tag=BJEIHDPM_00829;product=Putative short-chain type dehydrogenase/reductase",-5.01699895719555,5.8200282674093,-16.2360463738319,8.21298734142248e-21,3.16260942269861e-20,36.9686008151254
"ID=BJEIHDPM_02352;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02352;product=hypothetical protein",-5.31545240101734,5.92616168291035,-16.2358017454667,8.2179077935094e-21,3.16260942269861e-20,36.9249220307113
"ID=BJEIHDPM_02376;eC_number=1.1.1.48;Name=gal;gene=gal;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P11886;locus_tag=BJEIHDPM_02376;product=Galactose 1-dehydrogenase",-5.17211715408297,5.5442742317456,-16.2344542516473,8.24506509925443e-21,3.17051822206106e-20,36.8736502342631
"ID=BJEIHDPM_03237;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03237;product=hypothetical protein",-5.45722682500482,5.99709104390029,-16.2318011976404,8.29880185383019e-21,3.18862690924989e-20,36.9300927791519
"ID=BJEIHDPM_03800;eC_number=2.1.1.-;Name=ycgJ;gene=ycgJ;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O31474;locus_tag=BJEIHDPM_03800;product=putative methyltransferase YcgJ",-5.69166653770325,5.51280023879763,-16.2306902691962,8.32140910543666e-21,3.19475538375924e-20,36.7937051239871
